Group.1;Group.2;x
Car690799-2020-Pass1-Z1-MI-PTABCSTROMAI_tdauda.txt;Canfam;0.491
Car710005-2018-Pass1-E1-71DANOST7-7_tdauda.txt;Canfam;0.251
Car750024-2018-Pass1-Z7-Seoul-Gyeongui014864KR-GLI_tdauda.txt;Canfam;0.742
Car750026-2018-Pass1-Z10-c-017726_tdauda.txt;Canfam;0.914
Car750026-2019-Pass1-Z1-C-017726_tdauda.txt;Canfam;0.98
Car780433-2019-Pass1-Z1-20190723_tdauda.txt;Canfam;0.666
Car791077-2016-Pass2-Z1-UM12-017908_tdauda.txt;Canfam;0.331
Car830672-2019-Pass1-Z1-MU201077-S4U04817-S4U04817_tdauda.txt;Canfam;0.301
Car830764-2017-Pass1-Z1-013676_tdauda.txt;Canfam;0.906
Car831328-2016-Pass1-H2-VCUS-20160729_tdauda.txt;Canfam;0.726
Car831476-2015-Pass1-B1-VC1-17006_tdauda.txt;Canfam;0.844
Car840610-2016-Pass1-Z1-US2384-17598_tdauda.txt;Canfam;0.994
Car840657-2017-Pass2-Z1-3141-010314_tdauda.txt;Canfam;0.973
Car840706-2016-Pass1-Z7-US2102-009870_tdauda.txt;Canfam;0.988
Car850652-2020-Pass1-Z2-AM1_tdauda.txt;Canfam;0.493
Car851589-2016-Pass3-Z1-01-160609_tdauda.txt;Canfam;0.393
Car860481-2017-Pass4-Z1-U1017992_tdauda.txt;Canfam;0.656
Car910028-2016-Pass3-Z6-M-015652_tdauda.txt;Canfam;0.905
Car910053-2015-Pass1-Z1-SMXUS-VIGNEUX_tdauda.txt;Canfam;0.695
Car910319-2015-Pass1-Z4-C-C400TBDC64-011693_tdauda.txt;Canfam;0.537
Car910345-2015-Pass1-Z1-F-C100TBDC48-017608_tdauda.txt;Canfam;0.427
Car930053-2018-Pass1-C2-U1_tdauda.txt;Canfam;0.953
Car950301-2020-Pass1-Z8-PaRecPR609865_tdauda.txt;Canfam;0.346
Car420420-2016-Pass1-Z12-07-160628_tdauda.txt;Capcap;0.142
Car400355-2019-Pass1-Z2-M500-BR_tdauda.txt;Capeur;0.715
Car420370-2016-Pass1-Z5-06-160618_tdauda.txt;Capeur;0.777
Car420420-2016-Pass1-Z12-07-160628_tdauda.txt;Capeur;0.607
Car440148-2015-Pass1-Z2-L-HA6001-013740_tdauda.txt;Capeur;0.376
Car481050-2019-Pass2-Z1-340141_tdauda.txt;Capeur;0.184
Car481211-2016-Pass1-Z7-014596_tdauda.txt;Capeur;0.117
Car520013-2017-Pass3-Z1-51HAL00-5_tdauda.txt;Capeur;0.141
Car540284-2020-Pass1-Z1-S4U04785_tdauda.txt;Capeur;0.227
Car560459-2015-Pass1-Z1-C-EC2003-011693_tdauda.txt;Capeur;0.677
Car560877-2019-Pass1-Z2-MU201079-S4U04822_tdauda.txt;Capeur;0.33
Car640799-2014-Pass1-Z1-3769_tdauda.txt;Capeur;0.415
Car650719-2018-Pass1-Z2-VC6-B6-GK119-EAz10-_tdauda.txt;Capeur;0.809
Car660427-2016-Pass1-Z1-14903_tdauda.txt;Capeur;0.24
Car670716-2020-Pass2-Z1-S4U10102_tdauda.txt;Capeur;0.57
Car670820-2020-Pass2-Z1-S4U10089_tdauda.txt;Capeur;0.273
Car750024-2018-Pass1-Z7-Seoul-Gyeongui014864KR-GLI_tdauda.txt;Capeur;0.7
Car750026-2019-Pass1-Z1-C-017726_tdauda.txt;Capeur;0.499
Car770114-2020-Pass2-Z2-PV-20200918_tdauda.txt;Capeur;0.579
Car770294-2017-Pass1-Z2-BOUGIVAL_tdauda.txt;Capeur;0.124
Car770685-2015-Pass1-Z1-C-C50HBE2-011693_tdauda.txt;Capeur;0.375
Car810190-2018-Pass1-Z3-494S1_tdauda.txt;Capeur;0.526
Car811391-2019-Pass1-Z2-S4U05904_tdauda.txt;Capeur;0.784
Car820083-2017-Pass2-Z1-61L_tdauda.txt;Capeur;0.531
Car830887-2020-Pass1-H1-20200611_tdauda.txt;Capeur;0.8
Car840639-2019-Pass1-A1-MC32-0_tdauda.txt;Capeur;0.625
Car850652-2020-Pass1-Z2-AM1_tdauda.txt;Capeur;0.676
Car851564-2018-Pass1-Z1-SMXU1B-017908_tdauda.txt;Capeur;0.948
Car881323-2017-Pass1-Z1-88DAR268-47_tdauda.txt;Capeur;0.542
Car910163-2020-Pass2-Z1-VC1-PaRecPR578876_tdauda.txt;Capeur;0.589
Car910401-2019-PASS1-Z1-20190701_tdauda.txt;Capeur;0.746
Car950301-2020-Pass1-Z8-PaRecPR609865_tdauda.txt;Capeur;0.67
Car400355-2019-Pass1-Z2-M500-BR_tdauda.txt;Carcar;0.444
Car420420-2016-Pass1-Z12-07-160628_tdauda.txt;Carcar;0.918
Car420420-2017-Pass2-Z11-SMXUS0-005248_tdauda.txt;Carcar;0.955
Car440084-2015-Pass1-Z2-J-HA8001-017601_tdauda.txt;Carcar;0.945
Car451153-2015-Pass1-Z2-VC1-NOGENT-VERNI_tdauda.txt;Carcar;0.592
Car481182-2016-Pass1-Z9-017573_tdauda.txt;Carcar;0.817
Car481211-2016-Pass1-Z7-014596_tdauda.txt;Carcar;0.988
Car500546-2019-Pass1-Z1-SMM-U1-S4U01060_tdauda.txt;Carcar;0.91
Car590006-2019-Pass1-Z1-MC5-S4U04008_tdauda.txt;Carcar;0.707
Car590738-2018-Pass1-Z10-SMXU1-S4U07_tdauda.txt;Carcar;0.36
Car590761-Pass1-2018-Z2-SMXU1-S4U06_tdauda.txt;Carcar;0.775
Car670799-2019-Pass2-Z1-US-S4U06176_tdauda.txt;Carcar;0.348
Car721035-2020-Pass1-Z2-PaRecAR628069_tdauda.txt;Carcar;0.683
Car741054-2019-Pass1-Z4-MC32-001_tdauda.txt;Carcar;0.698
Car770294-2017-Pass1-Z2-BOUGIVAL_tdauda.txt;Carcar;0.704
Car770804-2015-Pass1-Z1-L-C400HBD15-013740_tdauda.txt;Carcar;0.49
Car780354-2020-Pass2-Z2-SMU00702_tdauda.txt;Carcar;0.258
Car791319-2016-Pass1-Z1-MU104357-SM303329_tdauda.txt;Carcar;0.805
Car811214-2018-Pass1-Z5-58S2_tdauda.txt;Carcar;0.854
Car830672-2019-Pass1-Z1-MU201077-S4U04817-S4U04817_tdauda.txt;Carcar;0.993
Car830885-2018-Pass2-Z3-PDMAJEU2_tdauda.txt;Carcar;0.621
Car830886-2020-Pass1-Z26-20200616_tdauda.txt;Carcar;0.998
Car840657-2017-Pass2-Z1-3141-010314_tdauda.txt;Carcar;0.426
Car850652-2020-Pass1-Z2-AM1_tdauda.txt;Carcar;0.871
Car860481-2017-Pass4-Z1-U1017992_tdauda.txt;Carcar;0.681
Car910005-2020-Pass1-Z6-SMU00702_tdauda.txt;Carcar;0.583
Car910163-2020-Pass2-Z1-VC1-PaRecPR578876_tdauda.txt;Carcar;0.981
Car930017-2019-Pass1-Z2-XU101367-017691_tdauda.txt;Carcar;0.606
Car590761-Pass1-2018-Z2-SMXU1-S4U06_tdauda.txt;Carcit;0.162
Car441461-2020-Pass2-G1-VC1-SNPN_tdauda.txt;Cerbra;0.601
Car481182-2016-Pass1-Z9-017573_tdauda.txt;Cerbra;0.409
Car481211-2016-Pass1-Z7-014596_tdauda.txt;Cerbra;0.128
Car500546-2019-Pass1-Z1-SMM-U1-S4U01060_tdauda.txt;Cerbra;0.718
Car500625-2016-Pass1-Z1-SMM-U1-S4U01060_tdauda.txt;Cerbra;0.42
Car590006-2019-Pass1-Z1-MC5-S4U04008_tdauda.txt;Cerbra;0.329
Car590738-2018-Pass1-Z10-SMXU1-S4U07_tdauda.txt;Cerbra;0.237
Car660136-2019-Pass1-Z1-BL01-SN1919-0_tdauda.txt;Cerbra;0.923
Car670799-2019-Pass2-Z1-US-S4U06176_tdauda.txt;Cerbra;0.323
Car721035-2020-Pass1-Z2-PaRecAR628069_tdauda.txt;Cerbra;0.487
Car770294-2017-Pass1-Z2-BOUGIVAL_tdauda.txt;Cerbra;0.654
Car780354-2020-Pass2-Z2-SMU00702_tdauda.txt;Cerbra;0.475
Car830672-2019-Pass1-Z1-MU201077-S4U04817-S4U04817_tdauda.txt;Cerbra;0.372
Car830885-2018-Pass2-Z3-PDMAJEU2_tdauda.txt;Cerbra;0.519
Car930033-2017-Pass1-Z1-U1_tdauda.txt;Cerbra;0.494
Car440084-2015-Pass1-Z2-J-HA8001-017601_tdauda.txt;Chadub;0.229
Car830886-2020-Pass1-Z26-20200616_tdauda.txt;Chadub;0.263
Car400355-2019-Pass1-Z2-M500-BR_tdauda.txt;Chlchl;0.822
Car420370-2016-Pass1-Z5-06-160618_tdauda.txt;Chlchl;0.286
Car420420-2016-Pass1-Z12-07-160628_tdauda.txt;Chlchl;0.886
Car420420-2017-Pass2-Z11-SMXUS0-005248_tdauda.txt;Chlchl;0.451
Car440084-2015-Pass1-Z2-J-HA8001-017601_tdauda.txt;Chlchl;0.928
Car451153-2015-Pass1-Z2-VC1-NOGENT-VERNI_tdauda.txt;Chlchl;0.882
Car480749-2020-Pass1-Z1-014864_tdauda.txt;Chlchl;0.535
Car481182-2016-Pass1-Z9-017573_tdauda.txt;Chlchl;0.55
Car481211-2016-Pass1-Z7-014596_tdauda.txt;Chlchl;0.92
Car500625-2016-Pass1-Z1-SMM-U1-S4U01060_tdauda.txt;Chlchl;0.351
Car560459-2015-Pass1-Z1-C-EC2003-011693_tdauda.txt;Chlchl;0.512
Car560877-2019-Pass1-Z2-MU201079-S4U04822_tdauda.txt;Chlchl;0.853
Car590006-2019-Pass1-Z1-MC5-S4U04008_tdauda.txt;Chlchl;0.947
Car590761-Pass1-2018-Z2-SMXU1-S4U06_tdauda.txt;Chlchl;0.75
Car620379-2018-Pass1-Z1-MC1-S4U01178_tdauda.txt;Chlchl;0.541
Car670799-2019-Pass2-Z1-US-S4U06176_tdauda.txt;Chlchl;0.296
Car690399-2020-Pass1-D2-SM-399D2_tdauda.txt;Chlchl;0.619
Car721035-2020-Pass1-Z2-PaRecAR628069_tdauda.txt;Chlchl;0.475
Car750024-2018-Pass1-Z7-Seoul-Gyeongui014864KR-GLI_tdauda.txt;Chlchl;0.594
Car750026-2018-Pass1-Z10-c-017726_tdauda.txt;Chlchl;0.962
Car780354-2020-Pass2-Z2-SMU00702_tdauda.txt;Chlchl;0.515
Car791319-2016-Pass1-Z1-MU104357-SM303329_tdauda.txt;Chlchl;0.886
Car810103-2018-Pass1-Z2-485S1_tdauda.txt;Chlchl;0.48
Car811214-2018-Pass1-Z5-58S2_tdauda.txt;Chlchl;0.344
Car830672-2019-Pass1-Z1-MU201077-S4U04817-S4U04817_tdauda.txt;Chlchl;0.946
Car830885-2018-Pass2-Z3-PDMAJEU2_tdauda.txt;Chlchl;0.525
Car830886-2020-Pass1-Z26-20200616_tdauda.txt;Chlchl;0.916
Car831301-2015-Pass1-B1-VC1-17006_tdauda.txt;Chlchl;0.704
Car831301-2016-Pass2-A1-VC1-17006_tdauda.txt;Chlchl;0.565
Car840610-2016-Pass1-Z1-US2384-17598_tdauda.txt;Chlchl;0.97
Car850652-2020-Pass1-Z2-AM1_tdauda.txt;Chlchl;0.55
Car851589-2016-Pass3-Z1-01-160609_tdauda.txt;Chlchl;0.185
Car860898-2017-Pass1-Z1-U1017992_tdauda.txt;Chlchl;0.987
Car910005-2020-Pass1-Z6-SMU00702_tdauda.txt;Chlchl;0.375
Car910028-2016-Pass3-Z6-M-015652_tdauda.txt;Chlchl;0.204
Car910163-2020-Pass2-Z1-VC1-PaRecPR578876_tdauda.txt;Chlchl;0.847
Car910401-2019-PASS1-Z1-20190701_tdauda.txt;Chlchl;0.359
Car400355-2019-Pass1-Z2-M500-BR_tdauda.txt;Chrrid;0.881
Car420370-2016-Pass1-Z5-06-160618_tdauda.txt;Chrrid;0.396
Car420420-2016-Pass1-Z12-07-160628_tdauda.txt;Chrrid;0.903
Car441461-2020-Pass2-G1-VC1-SNPN_tdauda.txt;Chrrid;0.222
Car481211-2016-Pass1-Z7-014596_tdauda.txt;Chrrid;0.358
Car560459-2015-Pass1-Z1-C-EC2003-011693_tdauda.txt;Chrrid;0.189
Car650989-2019-Pass1-Z9-MO180_tdauda.txt;Chrrid;0.179
Car670820-2020-Pass2-Z1-S4U10089_tdauda.txt;Chrrid;0.262
Car750024-2018-Pass1-Z7-Seoul-Gyeongui014864KR-GLI_tdauda.txt;Chrrid;0.558
Car840657-2017-Pass2-Z1-3141-010314_tdauda.txt;Chrrid;0.226
Car860481-2017-Pass4-Z1-U1017992_tdauda.txt;Chrrid;0.216
Car400355-2019-Pass1-Z2-M500-BR_tdauda.txt;Cicatr;0.44
Car402364-2019-Pass1-Z8-MU109631-S4U03758_tdauda.txt;Cicatr;0.773
Car770294-2017-Pass1-Z2-BOUGIVAL_tdauda.txt;Cicatr;0.216
Car840610-2016-Pass1-Z1-US2384-17598_tdauda.txt;Cicatr;0.272
Car400355-2019-Pass1-Z2-M500-BR_tdauda.txt;Cicbre;0.997
Car402364-2019-Pass1-Z8-MU109631-S4U03758_tdauda.txt;Cicbre;0.948
Car420420-2017-Pass2-Z11-SMXUS0-005248_tdauda.txt;Cicbre;0.547
Car470016-2017-Pass1-Z1-CEN2-S4U01588_tdauda.txt;Cicbre;0.329
Car480982-2019-Pass1-Z1-AM12-Boug_tdauda.txt;Cicbre;0.359
Car490904-2019-Pass12-Z1-0_tdauda.txt;Cicbre;0.777
Car540284-2020-Pass1-Z1-S4U04785_tdauda.txt;Cicbre;0.492
Car560636-2015-Pass1-Z1-E-HC10001-017232_tdauda.txt;Cicbre;0.981
Car690464-2019-Pass3-Z3-CENCCP14_tdauda.txt;Cicbre;0.459
Car750024-2018-Pass1-Z7-Seoul-Gyeongui014864KR-GLI_tdauda.txt;Cicbre;0.484
Car770294-2017-Pass1-Z2-BOUGIVAL_tdauda.txt;Cicbre;0.89
Car780433-2019-Pass1-Z1-20190723_tdauda.txt;Cicbre;0.932
Car790910-2017-Pass1-Z3-1619031-170817_tdauda.txt;Cicbre;0.765
Car810103-2018-Pass1-Z2-485S1_tdauda.txt;Cicbre;1
Car830885-2018-Pass2-Z3-PDMAJEU2_tdauda.txt;Cicbre;0.434
Car831301-2015-Pass1-B1-VC1-17006_tdauda.txt;Cicbre;0.884
Car840610-2016-Pass1-Z1-US2384-17598_tdauda.txt;Cicbre;0.7
Car851564-2018-Pass1-Z1-SMXU1B-017908_tdauda.txt;Cicbre;1
Car400355-2019-Pass1-Z2-M500-BR_tdauda.txt;Ciccic;0.999
Car420370-2016-Pass1-Z5-06-160618_tdauda.txt;Ciccic;0.993
Car420420-2017-Pass2-Z11-SMXUS0-005248_tdauda.txt;Ciccic;0.634
Car440400-2015-Pass1-Z4-E-EA252-017232_tdauda.txt;Ciccic;0.599
Car441461-2020-Pass2-G1-VC1-SNPN_tdauda.txt;Ciccic;0.795
Car451153-2015-Pass1-Z2-VC1-NOGENT-VERNI_tdauda.txt;Ciccic;0.788
Car460675-2017-Pass2-Z1-71L_tdauda.txt;Ciccic;0.992
Car481107-2019-Pass1-Z2-BL08-Boug_tdauda.txt;Ciccic;0.578
Car481211-2016-Pass1-Z7-014596_tdauda.txt;Ciccic;0.343
Car640799-2014-Pass1-Z1-3769_tdauda.txt;Ciccic;0.998
Car650719-2018-Pass1-Z2-VC6-B6-GK119-EAz10-_tdauda.txt;Ciccic;0.455
Car660136-2019-Pass1-Z1-BL01-SN1919-0_tdauda.txt;Ciccic;0.702
Car660427-2016-Pass1-Z1-14903_tdauda.txt;Ciccic;0.523
Car680508-2019-Pass1-Z1-SM3_tdauda.txt;Ciccic;0.558
Car721035-2020-Pass1-Z2-PaRecAR628069_tdauda.txt;Ciccic;0.997
Car741054-2019-Pass1-Z4-MC32-001_tdauda.txt;Ciccic;1
Car810131-2018-Pass1-Z6-489I_tdauda.txt;Ciccic;0.8
Car810190-2018-Pass1-Z3-494S1_tdauda.txt;Ciccic;0.996
Car820011-2017-Pass1-Z2-124L_tdauda.txt;Ciccic;1
Car820083-2017-Pass2-Z1-61L_tdauda.txt;Ciccic;0.577
Car840639-2019-Pass1-A1-MC32-0_tdauda.txt;Ciccic;0.999
Car850652-2020-Pass1-Z2-AM1_tdauda.txt;Ciccic;0.555
Car851564-2018-Pass1-Z1-SMXU1B-017908_tdauda.txt;Ciccic;0.277
Car860898-2017-Pass1-Z1-U1017992_tdauda.txt;Ciccic;0.751
Car881323-2017-Pass1-Z1-88DAR268-47_tdauda.txt;Ciccic;0.789
Car910030-2020-Pass1-Z1-PaRecPR609804_tdauda.txt;Ciccic;1
Car910038-2020-Pass7-Z1-PaRecPR553333_tdauda.txt;Ciccic;0.927
Car910163-2020-Pass2-Z1-VC1-PaRecPR578876_tdauda.txt;Ciccic;0.959
Car910276-2015-Pass1-Z2-G-C150TBDC58-017578_tdauda.txt;Ciccic;0.887
Car950301-2020-Pass1-Z8-PaRecPR609865_tdauda.txt;Ciccic;0.378
Car420420-2017-Pass2-Z11-SMXUS0-005248_tdauda.txt;Cicorn;0.58
Car480982-2019-Pass1-Z1-AM12-Boug_tdauda.txt;Cicorn;0.666
Car590761-Pass1-2018-Z2-SMXU1-S4U06_tdauda.txt;Cicorn;0.546
Car640631-2020-Pass1-F2-S4U10404_tdauda.txt;Cicorn;0.694
Car770685-2015-Pass1-Z1-C-C50HBE2-011693_tdauda.txt;Cicorn;0.345
Car830625-2016-Pass2-C1-VC1-7782195_tdauda.txt;Cicorn;0.52
Car840610-2016-Pass1-Z1-US2384-17598_tdauda.txt;Cicorn;0.555
Car860898-2017-Pass1-Z1-U1017992_tdauda.txt;Cicorn;0.202
Car930053-2018-Pass1-C2-U1_tdauda.txt;Cicorn;0.561
Car440084-2015-Pass1-Z2-J-HA8001-017601_tdauda.txt;Cincin;0.249
Car930033-2017-Pass1-Z1-U1_tdauda.txt;Cirgal;0.327
Car440084-2015-Pass1-Z2-J-HA8001-017601_tdauda.txt;Cisjun;0.352
Car540284-2020-Pass1-Z1-S4U04785_tdauda.txt;Cisjun;0.28
Car830885-2018-Pass6-Z2-PDMAJEU1_tdauda.txt;Cisjun;0.379
Car440084-2015-Pass1-Z2-J-HA8001-017601_tdauda.txt;Coccoc;0.209
Car481182-2016-Pass1-Z9-017573_tdauda.txt;Coccoc;0.486
Car481211-2016-Pass1-Z7-014596_tdauda.txt;Coccoc;0.2
Car500625-2016-Pass1-Z1-SMM-U1-S4U01060_tdauda.txt;Coccoc;0.22
Car510597-2019-Pass1-Z4-51MEN64-2_tdauda.txt;Coccoc;0.361
Car660136-2019-Pass1-Z1-BL01-SN1919-0_tdauda.txt;Coccoc;0.321
Car670799-2019-Pass2-Z1-US-S4U06176_tdauda.txt;Coccoc;0.205
Car721035-2020-Pass1-Z2-PaRecAR628069_tdauda.txt;Coccoc;0.302
Car400355-2019-Pass1-Z2-M500-BR_tdauda.txt;Colmon;0.299
Car420420-2016-Pass1-Z12-07-160628_tdauda.txt;Colmon;0.805
Car440084-2015-Pass1-Z2-J-HA8001-017601_tdauda.txt;Colmon;0.546
Car490904-2019-Pass12-Z1-0_tdauda.txt;Colmon;0.92
Car560459-2015-Pass1-Z1-C-EC2003-011693_tdauda.txt;Colmon;0.342
Car601276-2014-Pass1-A1-MNHN1260-10250_tdauda.txt;Colmon;0.887
Car630929-2019-Pass1-Z2-US308-017534_tdauda.txt;Colmon;0.856
Car721035-2020-Pass1-Z2-PaRecAR628069_tdauda.txt;Colmon;0.686
Car740803-2020-Pass1-Z4-1_tdauda.txt;Colmon;0.803
Car750024-2018-Pass1-Z7-Seoul-Gyeongui014864KR-GLI_tdauda.txt;Colmon;0.986
Car830764-2017-Pass1-Z1-013676_tdauda.txt;Colmon;0.875
Car840657-2017-Pass2-Z1-3141-010314_tdauda.txt;Colmon;0.982
Car850652-2020-Pass1-Z2-AM1_tdauda.txt;Colmon;0.588
Car851589-2016-Pass3-Z1-01-160609_tdauda.txt;Colmon;0.708
Car860481-2017-Pass4-Z1-U1017992_tdauda.txt;Colmon;0.674
Car860898-2017-Pass1-Z1-U1017992_tdauda.txt;Colmon;0.236
Car910163-2020-Pass2-Z1-VC1-PaRecPR578876_tdauda.txt;Colmon;0.983
Car440084-2015-Pass1-Z2-J-HA8001-017601_tdauda.txt;Colpal;0.604
Car441461-2020-Pass2-G1-VC1-SNPN_tdauda.txt;Colpal;0.739
Car721035-2020-Pass1-Z2-PaRecAR628069_tdauda.txt;Colpal;0.437
Car830672-2019-Pass1-Z1-MU201077-S4U04817-S4U04817_tdauda.txt;Colpal;0.59
Car831301-2015-Pass1-B1-VC1-17006_tdauda.txt;Colpal;0.342
Car831476-2015-Pass1-B1-VC1-17006_tdauda.txt;Colpal;0.361
Car400355-2019-Pass1-Z2-M500-BR_tdauda.txt;Corcor;0.493
Car402364-2019-Pass1-Z8-MU109631-S4U03758_tdauda.txt;Corcor;0.174
Car420370-2016-Pass1-Z5-06-160618_tdauda.txt;Corcor;0.963
Car420420-2016-Pass1-Z12-07-160628_tdauda.txt;Corcor;0.265
Car420420-2017-Pass2-Z11-SMXUS0-005248_tdauda.txt;Corcor;0.663
Car441461-2020-Pass2-G1-VC1-SNPN_tdauda.txt;Corcor;0.949
Car470028-2017-Pass1-Z1-CEN2-S2U17907_tdauda.txt;Corcor;0.636
Car491081-2018-Pass1-G1-LPO85.3-013815_tdauda.txt;Corcor;0.401
Car491081-2019-Pass2-G1-LPO85.3-013815_tdauda.txt;Corcor;0.359
Car560636-2015-Pass1-Z1-E-HC10001-017232_tdauda.txt;Corcor;0.565
Car670820-2020-Pass2-Z1-S4U10089_tdauda.txt;Corcor;0.844
Car690464-2019-Pass3-Z3-CENCCP14_tdauda.txt;Corcor;0.265
Car750024-2018-Pass1-Z7-Seoul-Gyeongui014864KR-GLI_tdauda.txt;Corcor;0.593
Car750026-2018-Pass1-Z10-c-017726_tdauda.txt;Corcor;0.428
Car830672-2019-Pass1-Z1-MU201077-S4U04817-S4U04817_tdauda.txt;Corcor;0.336
Car830764-2017-Pass1-Z1-013676_tdauda.txt;Corcor;0.733
Car840657-2017-Pass2-Z1-3141-010314_tdauda.txt;Corcor;0.766
Car850652-2020-Pass1-Z2-AM1_tdauda.txt;Corcor;0.726
Car860481-2017-Pass4-Z1-U1017992_tdauda.txt;Corcor;0.857
Car910028-2016-Pass3-Z6-M-015652_tdauda.txt;Corcor;0.813
Car910053-2015-Pass1-Z1-SMXUS-VIGNEUX_tdauda.txt;Corcor;0.4
Car930053-2018-Pass1-C2-U1_tdauda.txt;Corcor;0.849
Car420370-2016-Pass1-Z5-06-160618_tdauda.txt;Corcor2;0.394
Car441461-2020-Pass2-G1-VC1-SNPN_tdauda.txt;Corcor2;0.572
Car670820-2020-Pass2-Z1-S4U10089_tdauda.txt;Corcor2;0.741
Car750026-2018-Pass1-Z10-c-017726_tdauda.txt;Corcor2;0.766
Car840610-2016-Pass1-Z1-US2384-17598_tdauda.txt;Corcor2;0.463
Car930053-2018-Pass1-C2-U1_tdauda.txt;Corcor2;0.677
Car420370-2016-Pass1-Z5-06-160618_tdauda.txt;Corfru;0.559
Car670820-2020-Pass2-Z1-S4U10089_tdauda.txt;Corfru;0.563
Car750026-2018-Pass1-Z10-c-017726_tdauda.txt;Corfru;0.511
Car441461-2020-Pass2-G1-VC1-SNPN_tdauda.txt;Corgar;0.37
Car840610-2016-Pass1-Z1-US2384-17598_tdauda.txt;Corgar;0.419
Car910028-2016-Pass3-Z6-M-015652_tdauda.txt;Corgar;0.256
Car910163-2020-Pass2-Z1-VC1-PaRecPR578876_tdauda.txt;Corgar;0.312
Car420370-2016-Pass1-Z5-06-160618_tdauda.txt;Cotcot;0.785
Car420420-2016-Pass1-Z12-07-160628_tdauda.txt;Cotcot;0.588
Car441461-2020-Pass2-G1-VC1-SNPN_tdauda.txt;Cotcot;0.447
Car451153-2015-Pass1-Z2-VC1-NOGENT-VERNI_tdauda.txt;Cotcot;0.643
Car481050-2019-Pass2-Z1-340141_tdauda.txt;Cotcot;0.711
Car481211-2016-Pass1-Z7-014596_tdauda.txt;Cotcot;0.99
Car560877-2019-Pass1-Z2-MU201079-S4U04822_tdauda.txt;Cotcot;0.636
Car650719-2018-Pass1-Z2-VC6-B6-GK119-EAz10-_tdauda.txt;Cotcot;0.491
Car830764-2017-Pass1-Z1-013676_tdauda.txt;Cotcot;0.479
Car840610-2016-Pass1-Z1-US2384-17598_tdauda.txt;Cotcot;0.282
Car840657-2017-Pass2-Z1-3141-010314_tdauda.txt;Cotcot;0.963
Car850652-2020-Pass1-Z2-AM1_tdauda.txt;Cotcot;0.991
Car860481-2017-Pass4-Z1-U1017992_tdauda.txt;Cotcot;0.238
Car881323-2017-Pass1-Z1-88DAR268-47_tdauda.txt;Cotcot;0.341
Car910028-2016-Pass3-Z6-M-015652_tdauda.txt;Cotcot;0.742
Car910163-2020-Pass2-Z1-VC1-PaRecPR578876_tdauda.txt;Cotcot;0.54
Car420420-2016-Pass1-Z12-07-160628_tdauda.txt;Crecre;0.684
Car510597-2019-Pass1-Z4-51MEN64-2_tdauda.txt;Crecre;0.247
Car750024-2018-Pass1-Z7-Seoul-Gyeongui014864KR-GLI_tdauda.txt;Crecre;0.623
Car860898-2017-Pass1-Z1-U1017992_tdauda.txt;Crecre;0.448
Car750024-2018-Pass1-Z7-Seoul-Gyeongui014864KR-GLI_tdauda.txt;Cuccan;0.283
Car440084-2015-Pass1-Z2-J-HA8001-017601_tdauda.txt;Cyacae;0.315
Car481182-2016-Pass1-Z9-017573_tdauda.txt;Cyacae;0.34
Car481211-2016-Pass1-Z7-014596_tdauda.txt;Cyacae;0.325
Car721035-2020-Pass1-Z2-PaRecAR628069_tdauda.txt;Cyacae;0.236
Car780354-2020-Pass2-Z2-SMU00702_tdauda.txt;Cyacae;0.431
Car830885-2018-Pass2-Z3-PDMAJEU2_tdauda.txt;Cyacae;0.461
Car400355-2019-Pass1-Z2-M500-BR_tdauda.txt;Decalb;0.523
Car420420-2017-Pass2-Z11-SMXUS0-005248_tdauda.txt;Decalb;0.23
Car490904-2019-Pass12-Z1-0_tdauda.txt;Decalb;0.24
Car620379-2018-Pass1-Z1-MC1-S4U01178_tdauda.txt;Decalb;0.317
Car690399-2020-Pass1-D2-SM-399D2_tdauda.txt;Decalb;0.435
Car811391-2019-Pass1-Z2-S4U05904_tdauda.txt;Decalb;0.874
Car820011-2017-Pass1-Z2-124L_tdauda.txt;Decalb;0.538
Car420420-2016-Pass1-Z12-07-160628_tdauda.txt;Delurb;0.875
Car440084-2015-Pass1-Z2-J-HA8001-017601_tdauda.txt;Delurb;0.632
Car440400-2015-Pass1-Z4-E-EA252-017232_tdauda.txt;Delurb;0.93
Car481211-2016-Pass1-Z7-014596_tdauda.txt;Delurb;0.77
Car491081-2018-Pass1-G1-LPO85.3-013815_tdauda.txt;Delurb;0.398
Car560459-2015-Pass1-Z1-C-EC2003-011693_tdauda.txt;Delurb;0.547
Car630929-2019-Pass1-Z2-US308-017534_tdauda.txt;Delurb;0.944
Car670611-2019-Pass3-Z4-US-S4U06036_tdauda.txt;Delurb;0.224
Car721035-2020-Pass1-Z2-PaRecAR628069_tdauda.txt;Delurb;0.162
Car750024-2018-Pass1-Z7-Seoul-Gyeongui014864KR-GLI_tdauda.txt;Delurb;0.904
Car750026-2018-Pass1-Z10-c-017726_tdauda.txt;Delurb;0.629
Car770294-2017-Pass1-Z2-BOUGIVAL_tdauda.txt;Delurb;0.315
Car810131-2018-Pass1-Z6-489I_tdauda.txt;Delurb;0.369
Car840657-2017-Pass2-Z1-3141-010314_tdauda.txt;Delurb;0.576
Car851589-2016-Pass3-Z1-01-160609_tdauda.txt;Delurb;0.645
Car860481-2017-Pass4-Z1-U1017992_tdauda.txt;Delurb;0.998
