ntest;date heure;ordi;temps;moteur;epochs;B_size;nsteps;dimx;dimy;ndense;base_ref;nb_sons;jeu_de_test;accuracy;nb_tests;nb_bons;pred.moy.;score global
1;22 11 07 20 53 35;perso;3026;MobileNet;32;8;50;500;128;512;oiseaux1;841;jeutest1;;15;15;98.7;100.0;0.0;0.0;0.0;0.0;100.0
1;22 11 07 20 53 36;perso;3027;MobileNet;33;8;50;500;128;512;oiseaux1;841;jeutest1;;15;15;100.0;100.0;0.0;0.0;0.0;0.0;100.0
1;22 11 07 20 53 37;perso;3028;MobileNet;34;8;50;500;128;512;oiseaux1;841;jeutest1;;15;15;99.9;100.0;0.0;0.0;0.0;0.0;100.0
1;22 11 07 20 53 38;perso;3029;MobileNet;35;8;50;500;128;512;oiseaux1;841;jeutest1;;15;15;99.9;100.0;0.0;0.0;0.0;0.0;100.0
1;22 11 07 20 53 40;perso;3031;MobileNet;36;8;50;500;128;512;oiseaux1;841;jeutest1;;15;15;99.9;100.0;0.0;0.0;0.0;0.0;100.0
1;22 11 07 20 53 41;perso;3032;MobileNet;37;8;50;500;128;512;oiseaux1;841;jeutest1;;15;9;51.8;60.0;0.0;0.0;0.0;0.0;60.0
1;22 11 07 20 53 42;perso;3033;MobileNet;38;8;50;500;128;512;oiseaux1;841;jeutest1;;15;14;91.3;93.3;0.0;0.0;0.0;0.0;93.3
1;22 11 07 20 53 43;perso;3034;MobileNet;39;8;50;500;128;512;oiseaux1;841;jeutest1;;15;15;100.0;100.0;0.0;0.0;0.0;0.0;100.0
1;22 11 07 20 53 45;perso;3036;MobileNet;40;8;50;500;128;512;oiseaux1;841;jeutest1;;15;15;99.9;100.0;0.0;0.0;0.0;0.0;100.0
1;22 11 07 20 53 46;perso;3037;MobileNet;41;8;50;500;128;512;oiseaux1;841;jeutest1;;15;11;59.3;73.3;0.0;0.0;0.0;0.0;73.3
1;22 11 07 20 53 47;perso;3038;MobileNet;42;8;50;500;128;512;oiseaux1;841;jeutest1;;15;15;97.4;100.0;0.0;0.0;0.0;0.0;100.0
1;22 11 07 20 53 48;perso;3039;MobileNet;43;8;50;500;128;512;oiseaux1;841;jeutest1;;15;15;100.0;100.0;0.0;0.0;0.0;0.0;100.0
1;22 11 07 20 53 49;perso;3040;MobileNet;44;8;50;500;128;512;oiseaux1;841;jeutest1;;15;10;50.8;66.7;0.0;0.0;0.0;0.0;66.7
1;22 11 07 20 53 50;perso;3041;MobileNet;45;8;50;500;128;512;oiseaux1;841;jeutest1;;15;15;91.5;100.0;0.0;0.0;0.0;0.0;100.0
1;22 11 07 20 53 51;perso;3042;MobileNet;46;8;50;500;128;512;oiseaux1;841;jeutest1;;15;15;96.6;100.0;0.0;0.0;0.0;0.0;100.0
1;22 11 07 20 53 52;perso;3043;MobileNet;47;8;50;500;128;512;oiseaux1;841;jeutest1;;15;15;99.9;100.0;0.0;0.0;0.0;0.0;100.0
1;22 11 07 20 53 54;perso;3045;MobileNet;48;8;50;500;128;512;oiseaux1;841;jeutest1;;15;15;99.9;100.0;0.0;0.0;0.0;0.0;100.0
1;22 11 07 20 53 55;perso;3046;MobileNet;49;8;50;500;128;512;oiseaux1;841;jeutest1;;15;15;99.9;100.0;0.0;0.0;0.0;0.0;100.0
1;22 11 07 20 53 56;perso;3047;MobileNet;50;8;50;500;128;512;oiseaux1;841;jeutest1;;15;15;99.8;100.0;0.0;0.0;0.0;0.0;100.0
1;22 11 08 04 19 40;perso;1678;MobileNet;1;8;50;500;128;512;oiseaux1;841;jeutest1;;263;28;10.6;20.0;0.0;0.0;0.0;100.0;0.0
1;22 11 08 04 20 00;perso;1698;MobileNet;2;8;50;500;128;512;oiseaux1;841;jeutest1;;263;38;13.0;29.9;95.8;0.0;0.0;53.6;0.0
1;22 11 08 04 20 20;perso;1718;MobileNet;3;8;50;500;128;512;oiseaux1;841;jeutest1;;263;53;15.0;31.4;45.8;18.2;0.0;92.9;0.0
1;22 11 08 04 20 41;perso;1739;MobileNet;4;8;50;500;128;512;oiseaux1;841;jeutest1;;263;67;22.3;29.8;0.0;0.0;74.2;75.0;0.0
1;22 11 08 04 21 00;perso;1758;MobileNet;5;8;50;500;128;512;oiseaux1;841;jeutest1;;263;63;20.3;30.0;12.5;5.7;53.2;78.6;0.0
1;22 11 08 04 21 21;perso;1779;MobileNet;6;8;50;500;128;512;oiseaux1;841;jeutest1;;263;73;21.7;40.0;66.7;9.1;32.3;82.1;9.8
1;22 11 08 04 21 43;perso;1801;MobileNet;7;8;50;500;128;512;oiseaux1;841;jeutest1;;263;77;24.4;36.0;54.2;8.0;54.8;46.4;16.4
1;22 11 08 04 22 02;perso;1820;MobileNet;8;8;50;500;128;512;oiseaux1;841;jeutest1;;263;80;25.3;38.6;62.5;5.7;48.4;50.0;26.2
1;22 11 08 04 22 25;perso;1843;MobileNet;9;8;50;500;128;512;oiseaux1;841;jeutest1;;263;84;26.4;39.8;16.7;0.0;58.1;96.4;27.9
1;22 11 08 04 22 45;perso;1863;MobileNet;10;8;50;500;128;512;oiseaux1;841;jeutest1;;263;97;30.8;45.8;45.8;2.3;61.3;82.1;37.7
1;22 11 08 04 23 07;perso;1885;MobileNet;11;8;50;500;128;512;oiseaux1;841;jeutest1;;263;108;33.9;47.8;41.7;6.8;66.1;75.0;49.2
1;22 11 08 04 23 28;perso;1906;MobileNet;12;8;50;500;128;512;oiseaux1;841;jeutest1;;263;90;29.2;37.7;0.0;22.7;62.9;96.4;6.6
1;22 11 08 04 23 47;perso;1925;MobileNet;13;8;50;500;128;512;oiseaux1;841;jeutest1;;263;94;31.5;36.4;0.0;26.1;74.2;75.0;6.6
1;22 11 08 04 24 10;perso;1948;MobileNet;14;8;50;500;128;512;oiseaux1;841;jeutest1;;263;114;35.8;45.1;12.5;28.4;59.7;82.1;42.6
1;22 11 08 04 24 34;perso;1972;MobileNet;15;8;50;500;128;512;oiseaux1;841;jeutest1;;263;102;32.7;40.7;25.0;37.5;56.5;71.4;13.1
1;22 11 08 04 25 00;perso;1998;MobileNet;16;8;50;500;128;512;oiseaux1;841;jeutest1;;263;98;29.2;44.9;50.0;22.7;46.8;82.1;23.0
1;22 11 08 04 25 32;perso;2030;MobileNet;17;8;50;500;128;512;oiseaux1;841;jeutest1;;263;85;26.9;40.2;50.0;11.4;35.5;67.9;36.1
1;22 11 08 04 25 56;perso;2054;MobileNet;18;8;50;500;128;512;oiseaux1;841;jeutest1;;263;86;27.6;39.4;41.7;12.5;21.0;67.9;54.1
1;22 11 08 04 26 23;perso;2081;MobileNet;19;8;50;500;128;512;oiseaux1;841;jeutest1;;263;109;34.2;49.1;54.2;9.1;58.1;71.4;52.5
1;22 11 08 04 26 51;perso;2109;MobileNet;20;8;50;500;128;512;oiseaux1;841;jeutest1;;263;109;34.9;50.0;54.2;11.4;54.8;82.1;47.5
